ID_Cliente,Nombre,Apellido,Email,Telefono,Fecha_Registro,Pais,Ciudad,Direccion,Codigo_Postal,Tipo_Cliente,Ultima_Compra_Fecha,Total_Gastado_EUR,Numero_Compras,Fuente_Adquisicion,Activo,Notas_Internas
CL0644,Aitana,Font,aitana.font@hotmail.com,+34 949 50 55 72,2022-09-30,Gabón,Santa Cruz de Tenerife,Plaza Jose Antonio Mascaró 5 Piso 1 ,10653,Basic,2025-01-19,1349.13,39,Evento,False,
CL0645,Gertrudis,Feijoo,gertrudis.feijoo@yahoo.com,+34803 982 245,2025-03-01,Timor-Leste,Sevilla,Pasaje de Galo Teruel 557 Piso 1 ,51697,Standard,2025-03-17,2106.75,34,Redes Sociales,True,Vitae asperiores dolores corporis iste.
CL0646,Tito,Sebastián,tito.sebastián@yahoo.com,+34 972 194 191,2023-05-16,Nigeria,Cádiz,Via Norberto Lago 4 Apt. 18 ,44488,Basic,2024-10-16,4581.07,48,Referido,True,Et reiciendis eos similique suscipit id quos.
CL0647,Dominga,Huerta,dominga.huerta@hotmail.com,+34 825972351,2024-05-10,Ucrania,Cáceres,C. de Kike Riquelme 353,08650,Standard,2025-01-25,1547.31,27,Evento,False,Assumenda nesciunt suscipit.
CL0648,Dora,Barco,dora.barco@gmail.com,+34873 938 090,2022-12-17,Somalia,Ávila,Pasadizo Rodrigo Cornejo 18 Apt. 43 ,44566,Premium,2023-12-23,2398.4,3,Anuncio Online,True,Facere numquam consectetur accusamus.
CL0649,Brígida,Huertas,brígida.huertas@yahoo.com,+34 942 474 740,2023-02-24,República Democrática Popular Lao,Soria,Avenida Federico Domingo 327 Apt. 96 ,35586,Basic,2024-07-18,1304.03,38,Evento,False,
CL0650,Conrado,Guerrero,conrado.guerrero@gmail.com,+34 927 876 586,2024-05-23,Suriname,León,Camino Plinio Gonzalo 19 Apt. 01 ,05060,Premium,2024-07-02,1021.82,46,Referido,True,
CL0651,Eustaquio,Gutierrez,eustaquio.gutierrez@hotmail.com,+34881 886 373,2024-06-10,Nicaragua,Navarra,Cañada de Rafa Chico 8,05835,Premium,2025-03-24,1456.24,46,Evento,True,
CL0652,Alicia,Carvajal,alicia.carvajal@hotmail.com,+34945 29 89 44,2023-02-18,Afganistán,Murcia,Via de Melisa Pascual 29,31014,Standard,2023-02-23,259.58,32,Anuncio Online,True,
CL0653,Arcelia,Páez,arcelia.páez@gmail.com,+34 886 49 28 05,2023-04-25,Brasil,Girona,Plaza Aurelio Ribas 4 Piso 6 ,49693,Standard,2024-01-26,4457.76,30,Referido,False,Odio quis excepturi ratione incidunt.
CL0654,Corona,Valencia,corona.valencia@gmail.com,+34831 998 632,2023-07-08,Vanuatu,La Coruña,Rambla de Lucila Egea 1,17789,Standard,2024-06-18,2724.78,13,Web,False,
CL0655,Leocadio,Mata,leocadio.mata@gmail.com,+34 820 87 32 22,2024-02-21,Zambia,La Coruña,Cuesta Tere Molina 42 Piso 6 ,25653,Premium,2025-03-31,3775.43,25,Evento,False,
CL0656,Amando,Sevilla,amando.sevilla@yahoo.com,+34 887 400 204,2023-05-06,Panamá,Asturias,C. Eligio Palau 2 Apt. 76 ,51098,Standard,2024-12-02,2413.23,33,Referido,False,
CL0657,Ambrosio,Gargallo,ambrosio.gargallo@hotmail.com,+34874 669 160,2023-12-17,Nicaragua,Huesca,Avenida de Trinidad Segovia 281 Puerta 8 ,16340,Basic,2024-07-18,2787.43,38,Referido,False,
CL0658,Ema,Llanos,ema.llanos@gmail.com,+34922 539 330,2023-05-28,Belice,Toledo,C. Amaya Riquelme 10,44772,Basic,2024-03-22,281.09,21,Anuncio Online,False,
CL0659,Alejo,Urrutia,alejo.urrutia@gmail.com,+34 704445291,2023-05-19,República Dominicana,Lugo,Avenida Luis Miguel Martí 74 Puerta 9 ,11751,Standard,2023-11-12,3508.28,2,Web,True,
CL0660,Natalia,Mateu,natalia.mateu@hotmail.com,+34 723 84 56 33,2025-02-24,Luxemburgo,Ávila,Rambla de Adelaida Camacho 1 Puerta 8 ,17900,Premium,2025-02-24,2829.07,30,Redes Sociales,True,
CL0661,Carina,Márquez,carina.márquez@hotmail.com,+34 888 748 322,2023-03-31,Myanmar,Vizcaya,Avenida de Azucena Garriga 57 Puerta 3 ,20907,Standard,2024-03-05,3269.17,0,Evento,False,At amet explicabo veniam sed.
CL0662,Nazaret,Soler,nazaret.soler@gmail.com,+34 975 56 26 67,2023-06-21,Nigeria,Almería,Glorieta Bernardita Marti 13,16319,Basic,2024-06-22,3119.48,34,Evento,True,
CL0663,Ruben,Zabala,ruben.zabala@yahoo.com,+34 881045548,2022-06-10,Paraguay,Jaén,Rambla de Tatiana Giner 931 Puerta 9 ,05098,Standard,2022-10-26,2012.92,6,Anuncio Online,False,
CL0664,Gregorio,Miguel,gregorio.miguel@hotmail.com,+34 842 03 35 95,2023-12-31,Hungría,Cuenca,Cañada de Ruth Mesa 3 Puerta 7 ,22059,Standard,2024-10-19,4782.58,41,Evento,True,
CL0665,Azahar,Artigas,azahar.artigas@gmail.com,+34 825819293,2024-07-30,Andorra,Vizcaya,Cuesta de Teodora Iborra 633,31752,Standard,,0,0,Anuncio Online,True,
CL0666,Rufina,Malo,rufina.malo@hotmail.com,+34928 070 003,2024-04-02,Sudán,Badajoz,Pasadizo Oriana Blázquez 20 Apt. 46 ,34770,Basic,2024-04-07,2444.72,34,Redes Sociales,True,
CL0667,Victor,Sotelo,victor.sotelo@gmail.com,+34 876450783,2025-02-17,Suriname,Valencia,Callejón de Jordi Palau 25,38998,Basic,2025-03-15,4298.98,6,Referido,True,
CL0668,Tecla,Peral,tecla.peral@gmail.com,+34 873986487,2025-01-28,Comoras,Lleida,C. de Jafet Novoa 23 Piso 7 ,15625,Basic,2025-03-15,4640.15,48,Anuncio Online,True,
CL0669,Aura,Gallo,aura.gallo@hotmail.com,+34 978706002,2022-06-24,Myanmar,Granada,C. Juliana Bonilla 34 Apt. 23 ,17292,Basic,2023-03-18,2239.81,8,Anuncio Online,False,
CL0670,Joaquín,Riera,joaquín.riera@gmail.com,+34871 14 44 64,2022-05-21,Irlanda,Guadalajara,Acceso de Otilia Torrent 23 Apt. 77 ,14490,Basic,2024-05-15,4650.61,37,Evento,True,
CL0671,Herminia,Amaya,herminia.amaya@gmail.com,+34976937083,2024-05-31,Madagascar,Valencia,Avenida de Gerónimo Terrón 29 Apt. 19 ,24716,Premium,2025-03-07,1104.36,22,Web,False,Dolorem quasi accusamus aut blanditiis reprehenderit.
CL0672,Celso,Escribano,celso.escribano@yahoo.com,+34 887 224 962,2024-05-16,Indonesia,Tarragona,Acceso Tania Riera 467,02035,Basic,2025-01-10,2960.01,27,Web,False,Magnam dicta incidunt dolore assumenda vel iure.
CL0673,Albert,Robles,albert.robles@gmail.com,+34 884726214,2023-05-16,Micronesia,Pontevedra,Acceso de Ruth Tamarit 9 Piso 4 ,26172,Standard,2024-12-09,4437.77,36,Referido,False,Exercitationem pariatur sit tenetur omnis occaecati.
CL0674,Carina,Ibañez,carina.ibañez@gmail.com,+34 983 26 58 56,2022-11-16,Seychelles,Asturias,Vial Sancho Sacristán 57,37934,Standard,2023-06-10,1837.29,9,Redes Sociales,True,
CL0675,Moreno,Valera,moreno.valera@yahoo.com,+34983 297 570,2022-11-21,Eslovenia,Soria,Paseo de Alonso Cuéllar 36,27858,Standard,2024-10-09,2803.09,5,Evento,True,
CL0676,Dolores,Heras,dolores.heras@gmail.com,+34 926 31 34 42,2023-08-18,Sierra Leona,Albacete,Plaza Apolonia Aguilar 479,38590,Premium,2024-10-06,2926.93,18,Referido,True,Id molestiae voluptate modi molestiae explicabo autem nisi.
CL0677,Venceslás,Valero,venceslás.valero@yahoo.com,+34975 005 367,2024-09-01,China,Murcia,Callejón Manu Linares 23,36801,Premium,2025-01-16,3285.84,21,Redes Sociales,False,Odio vel alias fugit repellat placeat.
CL0678,Aura,Moliner,aura.moliner@gmail.com,+34 855 19 14 64,2024-03-18,Guyana,Ceuta,Pasadizo de Manolo Almagro 52 Apt. 78 ,40792,Standard,2024-09-28,428.95,15,Anuncio Online,False,
CL0679,Sancho,Pomares,sancho.pomares@yahoo.com,+34900216557,2023-10-06,Ghana,Melilla,Glorieta Carlota Meléndez 598,20426,Standard,2024-10-13,3914.07,47,Web,False,
CL0680,Delfina,Barros,delfina.barros@gmail.com,+34925051493,2023-02-28,Noruega,La Coruña,Cuesta Flavio Escrivá 38 Piso 3 ,08149,Basic,2023-04-17,2003.65,47,Anuncio Online,False,
CL0681,Amelia,Castells,amelia.castells@gmail.com,+34845 79 87 27,2023-11-27,Kazajstán,Alicante,Paseo de Alonso Almazán 58 Puerta 9 ,19416,Basic,2025-01-02,4214.78,28,Evento,False,Totam vel repellat veniam.
CL0682,Jacinto,Castrillo,jacinto.castrillo@hotmail.com,+34980170745,2022-07-10,Andorra,Lleida,Paseo Modesto Becerra 33,33235,Standard,2023-07-13,2892.19,38,Redes Sociales,True,
CL0683,Máximo,Tur,máximo.tur@yahoo.com,+34 877 776 928,2023-06-25,Colombia,Alicante,Urbanización de Samu Montoya 47 Puerta 6 ,40964,Premium,2024-12-18,4662.3,27,Web,True,Voluptate quis architecto corrupti numquam occaecati aspernatur.
CL0684,Ignacia,Lumbreras,ignacia.lumbreras@gmail.com,+34924095263,2023-01-31,Kirguistán,Álava,Cañada de Roberta Vendrell 7,26417,Standard,2023-07-03,644.26,8,Web,True,
CL0685,Gabriela,Amores,gabriela.amores@yahoo.com,+34848 60 62 31,2024-04-03,Barbados,Badajoz,Rambla Chucho Palacios 70,12202,Basic,2025-02-23,4046.91,46,Web,False,
CL0686,Artemio,Tormo,artemio.tormo@yahoo.com,+34 872 27 70 16,2023-03-09,Swazilandia,Huesca,C. Yésica Rubio 9,07269,Basic,2023-10-21,4475.29,46,Evento,False,
CL0687,Carmelita,Pino,carmelita.pino@yahoo.com,+34 945556363,2023-04-11,República Centroafricana,Asturias,Pasaje Herminio Pino 72,13534,Premium,2024-03-11,2118.86,25,Referido,True,
CL0688,Estrella,Quevedo,estrella.quevedo@gmail.com,+34874 412 170,2025-02-20,Mauricio,Pontevedra,Acceso de Amelia Llobet 46 Puerta 5 ,02755,Premium,2025-03-06,844.5,28,Referido,True,Accusamus sunt perferendis veniam voluptatum molestiae.
CL0689,Florencia,Blanes,florencia.blanes@gmail.com,+34 987017502,2022-09-24,Guinea Bissau,Girona,Plaza Chucho Benavente 900 Apt. 80 ,12801,Standard,2022-10-10,2689.88,50,Redes Sociales,True,
CL0690,Roldán,Segura,roldán.segura@yahoo.com,+34927 33 65 98,2023-04-16,Croacia,Cádiz,Via de Eloy Díez 86,34404,Standard,2023-10-08,869.38,47,Evento,True,
CL0691,Gerónimo,Alba,gerónimo.alba@yahoo.com,+34974 946 937,2023-04-19,Brunei Darussalam,Valencia,Glorieta de Rogelio Girón 492,32077,Basic,2023-07-18,3026.95,11,Referido,False,
CL0692,Felicia,Goicoechea,felicia.goicoechea@hotmail.com,+34 879 286 096,2023-09-08,Albania,Castellón,Paseo de Leticia Sanz 157 Piso 9 ,18990,Basic,,0,0,Web,True,Fuga numquam aliquam tempore nisi dolore deleniti.
CL0693,Hipólito,Seguí,hipólito.seguí@gmail.com,+34902 48 99 43,2023-11-20,Eritrea,Soria,Paseo de Visitación Iglesias 78 Puerta 4 ,07239,Premium,2024-10-28,485.78,17,Web,True,Debitis officia expedita totam molestiae nemo nihil.
CL0694,Wálter,Abella,wálter.abella@yahoo.com,+34 941 089 187,2023-02-11,Tayikistán,Córdoba,Rambla Encarnacion Batlle 72,35293,Standard,2024-12-08,906.57,50,Evento,False,
CL0695,Jose Antonio,Fortuny,jose.fortuny@gmail.com,+34828 701 556,2023-08-06,Suriname,Cantabria,Callejón Abigaíl Moliner 894 Apt. 01 ,13525,Basic,2024-05-04,663.27,39,Anuncio Online,False,
CL0696,Milagros,Mayoral,milagros.mayoral@gmail.com,+34 975 21 62 45,2024-08-08,Venezuela,Palencia,Cuesta Abilio Segarra 67 Puerta 0 ,34140,Premium,2025-02-27,157.1,22,Redes Sociales,True,
CL0697,Herberto,Benítez,herberto.benítez@gmail.com,+34975 65 46 89,2022-09-19,Libia,Cádiz,Plaza Nilo Novoa 2,28488,Premium,2024-08-02,3472.03,22,Evento,False,
CL0698,Olalla,Sevilla,olalla.sevilla@gmail.com,+34881842230,2023-05-12,Canadá,Alicante,Cuesta Cornelio Galván 26 Apt. 83 ,29556,Premium,2024-06-04,1032.71,47,Evento,False,Neque quos sequi suscipit tempore doloribus iusto ullam.
CL0699,Benita,Mármol,benita.mármol@gmail.com,+34 949 01 56 80,2022-10-19,Canadá,Barcelona,Avenida Marc Tena 63,19197,Premium,2024-12-20,1219.24,21,Anuncio Online,True,Modi doloremque vel aspernatur dolorem.
CL0700,Vidal,Cortés,vidal.cortés@hotmail.com,+34 807 75 34 78,2024-02-22,Vanuatu,Álava,Paseo de Elisabet Valencia 759 Puerta 6 ,10906,Standard,2024-07-11,4049.94,5,Redes Sociales,True,
CL0701,Angélica,Madrid,angélica.madrid@hotmail.com,+34 928 82 28 31,2023-12-24,Albania,Barcelona,Vial Encarnita Roldan 276,35919,Premium,2025-01-11,811.46,22,Redes Sociales,False,
CL0702,Nazario,Lumbreras,nazario.lumbreras@gmail.com,+34 924 718 778,2024-05-10,Uzbekistán,Ceuta,Callejón de Jose Luis Castellanos 1,29047,Standard,2024-11-14,462.15,43,Anuncio Online,True,
CL0703,Valero,Grau,valero.grau@yahoo.com,+34 946 48 70 51,2023-08-23,Bulgaria,Tarragona,Cuesta Fernanda Castejón 223 Puerta 9 ,24530,Standard,,0,0,Anuncio Online,True,
CL0704,Paola,Iñiguez,paola.iñiguez@yahoo.com,+34 973061140,2023-10-30,Cuba,Cáceres,Acceso Lupita Santamaría 4,31495,Standard,2024-10-05,4853.68,32,Referido,True,Incidunt expedita natus non.
CL0705,Conrado,Álamo,conrado.álamo@gmail.com,+34 888697271,2024-01-09,Lituania,Vizcaya,Calle de Tamara Tapia 83,21423,Premium,2024-08-13,444.11,31,Evento,False,
CL0706,Dominga,Padilla,dominga.padilla@yahoo.com,+34 888766026,2024-01-07,Guinea Ecuatorial,Córdoba,Cuesta de Rosa Águila 21 Piso 5 ,27766,Premium,2024-06-29,1434.6,3,Web,True,Quos incidunt placeat.
CL0707,Elba,Herrera,elba.herrera@yahoo.com,+34828113359,2024-05-27,Papua Nueva Guinea,Toledo,Rambla de Leandro Navarrete 49,23921,Premium,2024-11-27,1260.19,41,Evento,True,Facilis sequi ab doloremque.
CL0708,Azahar,Blazquez,azahar.blazquez@gmail.com,+34 974 474 276,2025-01-08,República Árabe Siria,Soria,Vial de Carmelita Lillo 238,50990,Basic,2025-03-10,2478.64,4,Referido,True,Accusantium iusto voluptatum saepe dolorem dolorem occaecati.
CL0709,Jorge,Campillo,jorge.campillo@gmail.com,+34 845960811,2024-02-17,Tailandia,Santa Cruz de Tenerife,Camino Azahara Asenjo 97,02195,Premium,,0,0,Referido,False,
CL0710,Pacífica,Escamilla,pacífica.escamilla@hotmail.com,+34942 51 64 25,2025-02-02,Eslovenia,Lugo,Acceso Juanito Cruz 426,25051,Basic,2025-02-19,1871.47,40,Web,True,
CL0711,Manuelita,Morán,manuelita.morán@hotmail.com,+34883 82 96 65,2024-11-19,Panamá,Albacete,Rambla de Lucio Huguet 96 Piso 8 ,35104,Standard,2025-04-01,496.98,18,Redes Sociales,True,
CL0712,Olegario,Múgica,olegario.múgica@gmail.com,+34 806 944 868,2025-02-27,Tayikistán,Ceuta,Rambla de Leopoldo Noriega 92 Piso 4 ,28880,Standard,2025-03-16,890.35,28,Web,True,Necessitatibus exercitationem mollitia similique sunt hic velit.
CL0713,Rebeca,Caparrós,rebeca.caparrós@yahoo.com,+34923 28 22 33,2024-03-15,Côte d'Ivoire,Huelva,Via de Olivia Nicolás 921 Puerta 3 ,31191,Premium,2025-03-11,2507.57,15,Web,False,
CL0714,Calixto,Tur,calixto.tur@yahoo.com,+34 974 566 729,2025-03-25,Angola,Alicante,Cañada Eusebia Cervantes 268 Puerta 0 ,01714,Basic,2025-03-30,1603.23,32,Evento,True,Autem consequuntur amet voluptate illo.
CL0715,Isa,Martin,isa.martin@yahoo.com,+34 842 366 189,2023-10-17,República Federal Democrática de Nepal,Zaragoza,Cañada Carmelita Acero 94 Apt. 76 ,30432,Premium,2024-09-25,3117.57,10,Redes Sociales,True,
CL0716,Hernán,Ballester,hernán.ballester@yahoo.com,+34 979 760 994,2023-08-26,Egipto,Segovia,Camino Gastón Alemán 623,16101,Basic,2024-10-25,3044.34,30,Evento,False,
CL0717,Odalis,Castillo,odalis.castillo@hotmail.com,+34 871 34 43 33,2022-07-17,Uzbekistán,Valencia,Cañada de Marciano Gibert 5,05560,Basic,2022-09-25,1728.72,11,Web,False,Ullam similique facilis repellat.
CL0718,Plácido,Ángel,plácido.ángel@hotmail.com,+34 863 991 994,2024-08-20,Ghana,Barcelona,Ronda Félix Porta 35,30197,Premium,2025-01-31,1154.66,28,Redes Sociales,True,
CL0719,Luz,Ibañez,luz.ibañez@yahoo.com,+34924415111,2024-01-04,República Checa,Badajoz,Rambla de Ángela Carrión 6 Puerta 2 ,49615,Premium,,0,0,Web,True,
CL0720,José,Hoyos,josé.hoyos@yahoo.com,+34 745368385,2024-08-21,México,Álava,Urbanización María Del Carmen Oliva 2 Piso 5 ,15550,Standard,2025-02-13,946.45,6,Anuncio Online,True,
CL0721,Marciano,Goñi,marciano.goñi@gmail.com,+34 742 62 65 26,2023-10-23,Mali,Madrid,Ronda Samu Espada 48,49396,Basic,2024-10-03,313.06,1,Evento,True,
CL0722,Feliciano,Clavero,feliciano.clavero@gmail.com,+34876831377,2022-07-08,Swazilandia,Zaragoza,Paseo de Victorino Viñas 54,35879,Premium,2023-06-30,3467.73,16,Evento,True,
CL0723,María Pilar,Valcárcel,maría.valcárcel@yahoo.com,+34 878 822 410,2023-05-27,Malasia,Castellón,Avenida de Leopoldo Arteaga 90 Puerta 4 ,50580,Basic,2023-12-23,4867.52,23,Redes Sociales,False,
CL0724,Gema,Alcázar,gema.alcázar@yahoo.com,+34825584539,2022-08-18,Guyana,Salamanca,Pasadizo de Desiderio Gimenez 13 Puerta 4 ,17617,Standard,2024-09-06,2059.8,35,Evento,False,
CL0725,Soraya,Peinado,soraya.peinado@hotmail.com,+34 887 07 27 85,2022-07-15,Georgia,Huelva,Vial de Lázaro Chacón 38 Apt. 88 ,16526,Basic,2023-03-09,359.33,43,Evento,False,Soluta minima occaecati consectetur praesentium exercitationem.
CL0726,Jeremías,Dueñas,jeremías.dueñas@hotmail.com,+34 881264638,2022-12-30,Mónaco,Girona,Camino de Merche Fuertes 65,16246,Standard,2023-06-10,79.03,16,Redes Sociales,True,
CL0727,Leandro,Salas,leandro.salas@yahoo.com,+34986 04 96 58,2024-10-25,Líbano,Cantabria,Paseo Dani Polo 1,17144,Standard,2025-01-25,1152.67,50,Web,True,
CL0728,Natalia,Valderrama,natalia.valderrama@hotmail.com,+34718 645 372,2023-10-29,El Salvador,Sevilla,Calle Apolonia León 80 Piso 5 ,07856,Standard,2024-08-19,2960.77,29,Web,True,Facilis esse minima voluptate eos maiores eveniet.
CL0729,Natalio,Cerro,natalio.cerro@gmail.com,+34 920949593,2023-02-11,Filipinas,Lleida,Acceso de Teodora Muñoz 39 Apt. 00 ,11256,Standard,2024-08-30,3873.09,9,Web,True,
CL0730,Adriana,Arévalo,adriana.arévalo@yahoo.com,+34803 883 827,2025-02-05,Tuvalu,Palencia,Via Nuria Jove 802 Piso 5 ,31350,Premium,2025-02-24,2795.04,48,Redes Sociales,True,
CL0731,Martina,Giralt,martina.giralt@hotmail.com,+34945 70 31 80,2023-06-03,Camerún,Córdoba,Via Virginia Roldan 81 Piso 8 ,34064,Premium,2023-09-22,1349.07,9,Redes Sociales,True,Eligendi architecto eius minima magni quia.
CL0732,Ruth,Pol,ruth.pol@yahoo.com,+34872 47 67 21,2024-11-14,Botswana,Castellón,Pasadizo de Ruben Sales 76,45104,Basic,2025-02-09,161.03,11,Anuncio Online,True,
CL0733,Rosalinda,Enríquez,rosalinda.enríquez@gmail.com,+34718 026 649,2025-02-04,República Federal Democrática de Nepal,Navarra,Acceso Lorenzo Beltrán 26,41423,Premium,2025-02-18,1761.79,20,Referido,False,
CL0734,Prudencia,Amaya,prudencia.amaya@hotmail.com,+34 942590613,2024-03-20,Mali,León,Acceso de María Pilar Oliver 64,10328,Basic,2025-01-31,2417.76,25,Referido,True,Voluptatem amet voluptates ut omnis iure.
CL0735,Pía,Guzman,pía.guzman@yahoo.com,+34807827411,2024-12-24,Yemen,Jaén,Pasaje Salomón Anaya 457 Puerta 6 ,28083,Basic,,0,0,Web,False,
CL0736,Elpidio,Pedraza,elpidio.pedraza@gmail.com,+34975 946 813,2024-03-12,Guinea Bissau,Tarragona,Via Evelia Mate 16 Puerta 1 ,19885,Premium,,0,0,Redes Sociales,True,Sed doloremque numquam molestiae.
CL0737,Carmen,Fuentes,carmen.fuentes@yahoo.com,+34 874452164,2024-02-07,Líbano,Sevilla,C. Samu Blasco 50,40363,Standard,2024-07-04,578.07,36,Referido,False,
CL0738,Joaquín,Izquierdo,joaquín.izquierdo@hotmail.com,+34 826 10 28 77,2023-10-21,Cabo Verde,Córdoba,Pasaje de Maricruz Gallart 11 Apt. 75 ,21268,Premium,2024-12-23,1325.02,21,Referido,True,
CL0739,Benito,Rodriguez,benito.rodriguez@gmail.com,+34 881 17 72 86,2024-01-26,México,Baleares,Rambla de Alfonso Roca 83 Puerta 3 ,31119,Standard,2025-03-06,737.36,12,Anuncio Online,True,
CL0740,Viviana,Blanes,viviana.blanes@gmail.com,+34 873707238,2024-06-07,Guatemala,Cuenca,Avenida de Ariel Llano 30,33477,Standard,2025-02-03,4525.05,35,Redes Sociales,True,
CL0741,Fátima,Pinilla,fátima.pinilla@hotmail.com,+34971 59 93 68,2025-01-18,Australia,Zamora,Calle Nazario Isern 694 Puerta 6 ,35490,Standard,2025-03-30,787.1,17,Web,True,
CL0742,Ariel,Aznar,ariel.aznar@yahoo.com,+34846 58 86 66,2023-08-29,Congo,Castellón,Acceso Margarita Santamaria 233 Puerta 4 ,05144,Standard,,0,0,Evento,True,
CL0743,Nacio,Báez,nacio.báez@yahoo.com,+34706 91 74 31,2022-10-13,Rumania,Asturias,Calle de Regina Cabo 33,17637,Standard,2024-01-11,297.25,2,Web,True,
CL0744,Arturo,Torrecilla,arturo.torrecilla@hotmail.com,+34986 76 42 04,2024-09-01,Sudáfrica,Valladolid,Alameda de Ale Cruz 48,46693,Basic,2025-01-10,3064.36,0,Web,True,
CL0745,Marcio,Lago,marcio.lago@hotmail.com,+34849 52 53 24,2022-07-23,Montenegro,Albacete,Ronda de Fabiana Vallejo 52,49485,Standard,2024-11-15,1610.01,11,Referido,False,
CL0746,Paulino,Casado,paulino.casado@gmail.com,+34943 548 575,2022-12-03,Tailandia,Albacete,Pasaje Flavia Amat 54 Piso 8 ,03881,Premium,2023-06-13,2889.38,10,Evento,False,
CL0747,Catalina,Borja,catalina.borja@gmail.com,+34922 33 72 89,2023-01-27,Bosnia y Herzegovina,Cádiz,Ronda Teresa Rebollo 627 Apt. 23 ,37050,Premium,2024-10-18,4685.46,5,Evento,True,
CL0748,Araceli,Viña,araceli.viña@gmail.com,+34 939 86 24 23,2022-08-29,Tonga,Melilla,Acceso de Angélica Soriano 5,19831,Premium,2024-02-08,408.35,20,Referido,False,
CL0749,Yéssica,Carro,yéssica.carro@hotmail.com,+34 861 928 579,2024-01-13,República Checa,Valencia,Callejón Mamen Llopis 9,26547,Basic,2024-09-29,822.49,5,Evento,False,
CL0750,Benigno,Corominas,benigno.corominas@gmail.com,+34 983 517 890,2022-07-16,Nauru,Cantabria,Calle Gilberto Farré 84 Puerta 3 ,14055,Basic,,0,0,Web,True,
CL0751,Jaime,Guerra,jaime.guerra@yahoo.com,+34 825 06 64 09,2024-10-23,Mozambique,Salamanca,Urbanización Gervasio Pedraza 45 Puerta 4 ,26932,Standard,2024-12-23,3339.78,38,Anuncio Online,False,
CL0752,Margarita,Lara,margarita.lara@gmail.com,+34 972 97 64 36,2022-06-08,Bahamas,Cáceres,Pasadizo Alma Colomer 47,31153,Basic,2023-06-03,2510.65,21,Web,False,Neque libero laboriosam doloremque odio blanditiis.
CL0753,Candelas,Iniesta,candelas.iniesta@gmail.com,+34 832893066,2022-12-24,Uganda,Ávila,Avenida de Evita Ferrández 19,18286,Standard,2023-02-09,4541.03,44,Referido,True,
CL0754,Venceslás,Tamarit,venceslás.tamarit@hotmail.com,+34 983141846,2022-07-09,Montenegro,Zamora,Urbanización de Ester Sala 76 Apt. 19 ,34274,Basic,2022-07-25,522.88,7,Referido,True,
CL0755,Jacinta,Casal,jacinta.casal@hotmail.com,+34983 910 866,2025-01-05,Paraguay,Jaén,Camino de Liliana Valero 8 Puerta 2 ,45454,Standard,2025-02-22,2073.81,31,Web,False,Quod nisi quidem quisquam qui quo.
CL0756,Balduino,Luz,balduino.luz@yahoo.com,+34848592836,2024-06-19,Lituania,Tarragona,Vial de Tadeo Barberá 43,04694,Premium,,0,0,Evento,True,
CL0757,Jimena,Pelayo,jimena.pelayo@yahoo.com,+34975599226,2025-01-02,Jamaica,Guadalajara,Glorieta Rubén Cerdá 8 Puerta 9 ,33623,Basic,2025-02-20,4571.61,10,Referido,True,
CL0758,Jacinto,Arteaga,jacinto.arteaga@hotmail.com,+34 901 316 815,2023-10-10,Uganda,Pontevedra,Rambla de Ildefonso Giménez 76,47781,Premium,2025-01-22,3980.7,40,Anuncio Online,False,
CL0759,Nazario,Urrutia,nazario.urrutia@gmail.com,+34 902794542,2023-09-01,Sri Lanka,Jaén,C. Adelia Benito 37,51784,Premium,2024-07-06,4164.74,29,Evento,True,
CL0760,Felipe,Lluch,felipe.lluch@gmail.com,+34883531989,2022-07-11,Qatar,Cádiz,Alameda de Salomón Lucena 182 Apt. 94 ,01431,Basic,2025-03-12,2020.79,36,Redes Sociales,True,
